EventWall_ns,RowType,Source_Index,Source_WallClock_ns,HQ_Index,HQ_WallClock_ns,WallTimeDifference_ns,WallTimeDifference_ms
1784219551771852942,MATCHED,5264,1784219551771852942,5305,1784219551768114854,3738088,3.738088
1784219551805159854,MATCHED,5265,1784219551805159854,5306,1784219551801104458,4055396,4.055396
1784219551837883790,MATCHED,5266,1784219551837883790,5307,1784219551835969286,1914504,1.914504
1784219551871790638,MATCHED,5267,1784219551871790638,5308,1784219551868052741,3737897,3.737897
1784219551907540726,MATCHED,5268,1784219551907540726,5309,1784219551899848511,7692215,7.692215
1784219551938276462,MATCHED,5269,1784219551938276462,5310,1784219551934296653,3979809,3.979809
1784219551971008713,MATCHED,5270,1784219551971008713,5311,1784219551968015054,2993659,2.993659
1784219552004960931,MATCHED,5271,1784219552004960931,5312,1784219551999502972,5457959,5.457959
1784219552038425767,MATCHED,5272,1784219552038425767,5313,1784219552034547948,3877819,3.877819
1784219552070894335,MATCHED,5273,1784219552070894335,5314,1784219552067398756,3495579,3.495579
1784219552104904053,MATCHED,5274,1784219552104904053,5315,1784219552099735619,5168434,5.168434
1784219552138329630,MATCHED,5275,1784219552138329630,5316,1784219552129958906,8370724,8.370724
1784219552170886753,MATCHED,5276,1784219552170886753,5317,1784219552163749696,7137057,7.137057
1784219552204920304,MATCHED,5277,1784219552204920304,5318,1784219552196461096,8459208,8.459208
1784219552237647666,MATCHED,5278,1784219552237647666,5319,1784219552229931423,7716243,7.716243
1784219552271794086,MATCHED,5279,1784219552271794086,5320,1784219552262951767,8842319,8.842319
1784219552311363002,MATCHED,5280,1784219552311363002,5321,1784219552296931965,14431037,14.431037
1784219552349629340,MATCHED,5281,1784219552349629340,5323,1784219552362934044,-13304704,-13.304704
1784219552390103061,MATCHED,5282,1784219552390103061,5324,1784219552396169018,-6065957,-6.065957
1784219552422958551,MATCHED,5283,1784219552422958551,5325,1784219552430274846,-7316295,-7.316295
1784219552455278658,MATCHED,5284,1784219552455278658,5326,1784219552467778972,-12500314,-12.500314
1784219552486848181,MATCHED,5285,1784219552486848181,5327,1784219552501161114,-14312933,-14.312933
1784219552520470570,MATCHED,5286,1784219552520470570,5328,1784219552532954939,-12484369,-12.484369
1784219552548422910,MATCHED,5287,1784219552548422910,5328,1784219552532954939,15467971,15.467971
1784219552573678355,MATCHED,5288,1784219552573678355,5329,1784219552564683653,8994702,8.994702
1784219552605200674,MATCHED,5289,1784219552605200674,5330,1784219552596084997,9115677,9.115677
1784219552639163226,MATCHED,5290,1784219552639163226,5331,1784219552633019290,6143936,6.143936
1784219552673715346,MATCHED,5291,1784219552673715346,5332,1784219552664000040,9715306,9.715306
1784219552705047982,MATCHED,5292,1784219552705047982,5333,1784219552696385273,8662709,8.662709
1784219552738056508,MATCHED,5293,1784219552738056508,5334,1784219552732016695,6039813,6.039813
1784219552770802554,MATCHED,5294,1784219552770802554,5335,1784219552764718576,6083978,6.083978
1784219552804277723,MATCHED,5295,1784219552804277723,5336,1784219552795983290,8294433,8.294433
1784219552838280256,MATCHED,5296,1784219552838280256,5337,1784219552830525488,7754768,7.754768
1784219552872135142,MATCHED,5297,1784219552872135142,5338,1784219552863766389,8368753,8.368753
1784219552908131690,MATCHED,5298,1784219552908131690,5339,1784219552899088551,9043139,9.043139
1784219552940787609,MATCHED,5299,1784219552940787609,5340,1784219552944016388,-3228779,-3.228779
1784219552974655902,MATCHED,5300,1784219552974655902,5341,1784219552968611447,6044455,6.044455
1784219553004587777,MATCHED,5301,1784219553004587777,5342,1784219552995874991,8712786,8.712786
1784219553039121656,MATCHED,5302,1784219553039121656,5343,1784219553028632650,10489006,10.489006
1784219553076786500,MATCHED,5303,1784219553076786500,5344,1784219553061958384,14828116,14.828116
1784219553109954339,MATCHED,5304,1784219553109954339,5345,1784219553102319291,7635048,7.635048
1784219553143001660,MATCHED,5305,1784219553143001660,5346,1784219553137384119,5617541,5.617541
1784219553172834628,MATCHED,5306,1784219553172834628,5347,1784219553167042498,5792130,5.792130
1784219553204752202,MATCHED,5307,1784219553204752202,5348,1784219553203107642,1644560,1.644560
1784219553237442639,MATCHED,5308,1784219553237442639,5349,1784219553233237688,4204951,4.204951
1784219553271345450,MATCHED,5309,1784219553271345450,5350,1784219553269967111,1378339,1.378339
1784219553304686065,MATCHED,5310,1784219553304686065,5351,1784219553299392989,5293076,5.293076
1784219553338217473,MATCHED,5311,1784219553338217473,5352,1784219553329236016,8981457,8.981457
1784219553370688894,MATCHED,5312,1784219553370688894,5353,1784219553363328214,7360680,7.360680
1784219553407062956,MATCHED,5313,1784219553407062956,5354,1784219553398181246,8881710,8.881710
1784219553439049289,MATCHED,5314,1784219553439049289,5355,1784219553435106317,3942972,3.942972
1784219553471600023,MATCHED,5315,1784219553471600023,5356,1784219553465196011,6404012,6.404012
1784219553505212079,MATCHED,5316,1784219553505212079,5357,1784219553496465854,8746225,8.746225
1784219553538034570,MATCHED,5317,1784219553538034570,5358,1784219553529391088,8643482,8.643482
1784219553571144594,MATCHED,5318,1784219553571144594,5359,1784219553563180785,7963809,7.963809
1784219553604370987,MATCHED,5319,1784219553604370987,5360,1784219553596118389,8252598,8.252598
1784219553637312976,MATCHED,5320,1784219553637312976,5361,1784219553630120328,7192648,7.192648
1784219553671271288,MATCHED,5321,1784219553671271288,5362,1784219553662669135,8602153,8.602153
1784219553705059582,MATCHED,5322,1784219553705059582,5363,1784219553696043443,9016139,9.016139
1784219553737167025,MATCHED,5323,1784219553737167025,5364,1784219553731480253,5686772,5.686772
1784219553773113444,MATCHED,5324,1784219553773113444,5365,1784219553762585615,10527829,10.527829
1784219553804183843,MATCHED,5325,1784219553804183843,5366,1784219553797311480,6872363,6.872363
1784219553837460106,MATCHED,5326,1784219553837460106,5367,1784219553828785138,8674968,8.674968
1784219553870921608,MATCHED,5327,1784219553870921608,5368,1784219553862147039,8774569,8.774569
1784219553905337062,MATCHED,5328,1784219553905337062,5369,1784219553895452791,9884271,9.884271
1784219553938345625,MATCHED,5329,1784219553938345625,5370,1784219553928754248,9591377,9.591377
1784219553972102105,MATCHED,5330,1784219553972102105,5371,1784219553962740371,9361734,9.361734
1784219554004732746,MATCHED,5331,1784219554004732746,5372,1784219554000028183,4704563,4.704563
1784219554039061534,MATCHED,5332,1784219554039061534,5373,1784219554032210472,6851062,6.851062
1784219554074375646,MATCHED,5333,1784219554074375646,5374,1784219554063982056,10393590,10.393590
1784219554103616046,MATCHED,5334,1784219554103616046,5375,1784219554098110902,5505144,5.505144
1784219554137525209,MATCHED,5335,1784219554137525209,5376,1784219554131788044,5737165,5.737165
1784219554171137339,MATCHED,5336,1784219554171137339,5377,1784219554164291833,6845506,6.845506
1784219554205720218,MATCHED,5337,1784219554205720218,5378,1784219554196421140,9299078,9.299078
1784219554239186646,MATCHED,5338,1784219554239186646,5379,1784219554229212207,9974439,9.974439
1784219554270319451,MATCHED,5339,1784219554270319451,5380,1784219554262964589,7354862,7.354862
1784219554311200149,MATCHED,5340,1784219554311200149,5381,1784219554295665711,15534438,15.534438
1784219554339479190,MATCHED,5341,1784219554339479190,5382,1784219554329703280,9775910,9.775910
1784219554370754734,MATCHED,5342,1784219554370754734,5383,1784219554363664681,7090053,7.090053
1784219554404944524,MATCHED,5343,1784219554404944524,5384,1784219554396023618,8920906,8.920906
1784219554438248898,MATCHED,5344,1784219554438248898,5385,1784219554429142389,9106509,9.106509
1784219554470527710,MATCHED,5345,1784219554470527710,5386,1784219554464655254,5872456,5.872456
1784219554504207802,MATCHED,5346,1784219554504207802,5387,1784219554497123080,7084722,7.084722
1784219554537130698,MATCHED,5347,1784219554537130698,5388,1784219554530256444,6874254,6.874254
1784219554570066725,MATCHED,5348,1784219554570066725,5389,1784219554562070695,7996030,7.996030
1784219554604296459,MATCHED,5349,1784219554604296459,5390,1784219554596104133,8192326,8.192326
1784219554636512308,MATCHED,5350,1784219554636512308,5391,1784219554630666591,5845717,5.845717
1784219554669791367,MATCHED,5351,1784219554669791367,5392,1784219554662407286,7384081,7.384081
1784219554703663661,MATCHED,5352,1784219554703663661,5393,1784219554695548298,8115363,8.115363
1784219554736476689,MATCHED,5353,1784219554736476689,5394,1784219554731190238,5286451,5.286451
1784219554770067356,MATCHED,5354,1784219554770067356,5395,1784219554765238139,4829217,4.829217
1784219554804156110,MATCHED,5355,1784219554804156110,5396,1784219554801131783,3024327,3.024327
1784219554837378281,MATCHED,5356,1784219554837378281,5397,1784219554829462975,7915306,7.915306
1784219554870514176,MATCHED,5357,1784219554870514176,5398,1784219554864842341,5671835,5.671835
1784219554903133243,MATCHED,5358,1784219554903133243,5399,1784219554896162925,6970318,6.970318
1784219554937285404,MATCHED,5359,1784219554937285404,5400,1784219554940358799,-3073395,-3.073395
1784219554970559722,MATCHED,5360,1784219554970559722,5401,1784219554963690450,6869272,6.869272
1784219555005209785,MATCHED,5361,1784219555005209785,5402,1784219554995178793,10030992,10.030992
1784219555039103634,MATCHED,5362,1784219555039103634,5403,1784219555028175119,10928515,10.928515
1784219555074423245,MATCHED,5363,1784219555074423245,5404,1784219555059825185,14598060,14.598060
1784219555106973646,MATCHED,5364,1784219555106973646,5405,1784219555093699512,13274134,13.274134
1784219555140492981,MATCHED,5365,1784219555140492981,5406,1784219555126977172,13515809,13.515809
1784219555174123277,MATCHED,5366,1784219555174123277,5407,1784219555160397536,13725741,13.725741
1784219555207179358,MATCHED,5367,1784219555207179358,5408,1784219555194202974,12976384,12.976384
1784219555241150576,MATCHED,5368,1784219555241150576,5409,1784219555227386449,13764127,13.764127
1784219555274539283,MATCHED,5369,1784219555274539283,5410,1784219555262556055,11983228,11.983228
1784219555304801690,MATCHED,5370,1784219555304801690,5411,1784219555295130233,9671457,9.671457
1784219555338788853,MATCHED,5371,1784219555338788853,5412,1784219555328095800,10693053,10.693053
1784219555371109534,MATCHED,5372,1784219555371109534,5413,1784219555362224276,8885258,8.885258
1784219555404534425,MATCHED,5373,1784219555404534425,5414,1784219555395271602,9262823,9.262823
1784219555437926724,MATCHED,5374,1784219555437926724,5415,1784219555428294984,9631740,9.631740
1784219555470698530,MATCHED,5375,1784219555470698530,5416,1784219555461587014,9111516,9.111516
1784219555503817888,MATCHED,5376,1784219555503817888,5417,1784219555495439101,8378787,8.378787
1784219555536871672,MATCHED,5377,1784219555536871672,5418,1784219555528183908,8687764,8.687764
1784219555569633571,MATCHED,5378,1784219555569633571,5419,1784219555561470105,8163466,8.163466
1784219555603385403,MATCHED,5379,1784219555603385403,5420,1784219555594970210,8415193,8.415193
1784219555636737128,MATCHED,5380,1784219555636737128,5421,1784219555628185036,8552092,8.552092
1784219555670034169,MATCHED,5381,1784219555670034169,5422,1784219555662695568,7338601,7.338601
1784219555702663587,MATCHED,5382,1784219555702663587,5423,1784219555694830412,7833175,7.833175
1784219555737659461,MATCHED,5383,1784219555737659461,5424,1784219555728032238,9627223,9.627223
1784219555770437804,MATCHED,5384,1784219555770437804,5425,1784219555761485065,8952739,8.952739
1784219555803149036,MATCHED,5385,1784219555803149036,5426,1784219555794680595,8468441,8.468441
1784219555839124770,MATCHED,5386,1784219555839124770,5427,1784219555828142941,10981829,10.981829
1784219555869906024,MATCHED,5387,1784219555869906024,5428,1784219555862509361,7396663,7.396663
1784219555903187527,MATCHED,5388,1784219555903187527,5429,1784219555897069726,6117801,6.117801
1784219555935951278,MATCHED,5389,1784219555935951278,5430,1784219555930804682,5146596,5.146596
1784219555969889534,MATCHED,5390,1784219555969889534,5431,1784219555964349954,5539580,5.539580
1784219556003177667,MATCHED,5391,1784219556003177667,5432,1784219555998866226,4311441,4.311441
1784219556036178841,MATCHED,5392,1784219556036178841,5433,1784219556028967290,7211551,7.211551
1784219556069733416,MATCHED,5393,1784219556069733416,5434,1784219556061720598,8012818,8.012818
1784219556103565525,MATCHED,5394,1784219556103565525,5435,1784219556095178517,8387008,8.387008
1784219556137773556,MATCHED,5395,1784219556137773556,5436,1784219556128015677,9757879,9.757879
1784219556169793296,MATCHED,5396,1784219556169793296,5437,1784219556161489004,8304292,8.304292
1784219556202446455,MATCHED,5397,1784219556202446455,5438,1784219556194688941,7757514,7.757514
1784219556236444932,MATCHED,5398,1784219556236444932,5439,1784219556227917379,8527553,8.527553
1784219556270205820,MATCHED,5399,1784219556270205820,5440,1784219556261533243,8672577,8.672577
1784219556309532757,MATCHED,5400,1784219556309532757,5441,1784219556295250848,14281909,14.281909
1784219556339332929,MATCHED,5401,1784219556339332929,5442,1784219556330023139,9309790,9.309790
1784219556370346532,MATCHED,5402,1784219556370346532,5443,1784219556362103760,8242772,8.242772
1784219556403416186,MATCHED,5403,1784219556403416186,5444,1784219556395859087,7557099,7.557099
1784219556438777482,MATCHED,5404,1784219556438777482,5445,1784219556430234008,8543474,8.543474
1784219556471087441,MATCHED,5405,1784219556471087441,5446,1784219556463847797,7239644,7.239644
1784219556503181403,MATCHED,5406,1784219556503181403,5447,1784219556502212555,968848,0.968848
1784219556536048689,MATCHED,5407,1784219556536048689,5448,1784219556530234210,5814479,5.814479
1784219556570648956,MATCHED,5408,1784219556570648956,5449,1784219556562522832,8126124,8.126124
1784219556602301385,MATCHED,5409,1784219556602301385,5450,1784219556597438290,4863095,4.863095
1784219556636421473,MATCHED,5410,1784219556636421473,5451,1784219556630016764,6404709,6.404709
1784219556669777179,MATCHED,5411,1784219556669777179,5452,1784219556662841312,6935867,6.935867
1784219556703099720,MATCHED,5412,1784219556703099720,5453,1784219556703054886,44834,0.044834
1784219556736780886,MATCHED,5413,1784219556736780886,5454,1784219556744625294,-7844408,-7.844408
1784219556772997709,MATCHED,5414,1784219556772997709,5455,1784219556787772722,-14775013,-14.775013
1784219556802332312,MATCHED,5415,1784219556802332312,5456,1784219556809896242,-7563930,-7.563930
1784219556837895236,MATCHED,5416,1784219556837895236,5457,1784219556842114549,-4219313,-4.219313
1784219556869511165,MATCHED,5417,1784219556869511165,5458,1784219556875208728,-5697563,-5.697563
1784219556904320356,MATCHED,5418,1784219556904320356,5459,1784219556925618774,-21298418,-21.298418
1784219556939286897,MATCHED,5419,1784219556939286897,5459,1784219556925618774,13668123,13.668123
1784219556971607411,MATCHED,5420,1784219556971607411,5460,1784219556974991393,-3383982,-3.383982
1784219557002883271,MATCHED,5421,1784219557002883271,5461,1784219557000780601,2102670,2.102670
